#Procedure: <nfoinstruments.Measurements.LCRprocedures.ISProcedureConstTemp>,,,,,
#Parameters:,,,,,
#Data:,,,,,
Time,Bias,Frequency,Temperature,R,X
1719417821,0.9,92974.67,nan,83808.7,-734.25
1719417824,0.9,95144.72,nan,84085.8,-746.077
1719417826,0.9,97365.42,nan,84048.5,-691.32
1719417829,0.9,99637.95,nan,83524.3,-564.68
1719417831,0.9,101963.52,nan,83326.1,-466.399
1719417834,0.9,104343.37,nan,83050.7,-494.973
1719417837,0.9,106778.77,nan,82871.3,-412.195
1719417839,0.9,109271.01,nan,82715.7,-432.218
1719417842,0.9,111821.42,nan,82589.9,-343.946
1719417844,0.9,114431.35,nan,82732.9,-351.067
1719417847,0.9,117102.2,nan,82675.5,-343.61
1719417850,0.9,119835.39,nan,82845,-432.794
1719417852,0.9,122632.38,nan,82786.5,-375.896
1719417855,0.9,125494.64,nan,82358.9,-176.929
1719417858,0.9,128423.71,nan,82239.2,-131.513
1719417860,0.9,131421.15,nan,82029.7,-66.2269
1719417863,0.9,134488.55,nan,82149.6,-68.0935
1719417866,0.9,137627.54,nan,82221.8,-64.199
1719417868,0.9,140839.8,nan,82146,0.687636
1719417871,0.9,144127.03,nan,81840.2,184.679
1719417874,0.9,147490.98,nan,81280.4,397.277
1719417876,0.9,150933.45,nan,81096.4,435.937
1719417879,0.9,154456.27,nan,80976.1,509.284
1719417882,0.9,158061.31,nan,80804.5,505.084
1719417884,0.9,161750.5,nan,80493.9,597.544
1719417887,0.9,165525.79,nan,80243.9,716.407
1719417890,0.9,169389.2,nan,80279.5,675.065
1719417892,0.9,173342.78,nan,80313.7,760.191
1719417895,0.9,177388.63,nan,80256.8,935.819
1719417898,0.9,181528.92,nan,79955.2,946.584
1719417900,0.9,185765.85,nan,79867.2,943.836
1719417903,0.9,190101.66,nan,79621.8,1035.45
1719417905,0.9,194538.67,nan,79579.2,1134.29
1719417908,0.9,199079.25,nan,79789.2,1292.09
1719417911,0.9,203725.8,nan,79501.3,1406.29
1719417913,0.9,208480.8,nan,79071.9,1535.87
1719417916,0.9,213346.79,nan,79205.6,1653.05
1719417919,0.9,218326.35,nan,79038.1,1744.48
1719417921,0.9,223422.13,nan,78831.3,1845.15
1719417924,0.9,228636.85,nan,78776.7,2034.24
1719417926,0.9,233973.28,nan,78777.9,2216.11
1719417929,0.9,239434.27,nan,78923.3,2511.37
1719417932,0.9,245022.72,nan,78465.3,2403.75
1719417934,0.9,250741.6,nan,78174.3,2442.12
1719417937,0.9,256593.96,nan,78064.8,2605
1719417940,0.9,262582.92,nan,77907.1,2755.09
1719417942,0.9,268711.66,nan,77897.5,2989.92
1719417945,0.9,274983.45,nan,77710.5,3150.4
1719417948,0.9,281401.62,nan,77515.5,3323.65
1719417950,0.9,287969.59,nan,77355.8,3572.82
1719417953,0.9,294690.86,nan,77281.1,3749.78
1719417956,0.9,301569.01,nan,77008.2,3863.78
1719417958,0.9,308607.69,nan,77035.6,4138.51
1719417961,0.9,315810.66,nan,76902.3,4301.89
1719417964,0.9,323181.75,nan,76650.6,4474.45
1719417966,0.9,330724.88,nan,76450,4714.8
1719417969,0.9,338444.07,nan,76477.2,5032.71
1719417972,0.9,346343.43,nan,76298.3,5163.32
1719417974,0.9,354427.16,nan,76139,5401.12
1719417977,0.9,362699.56,nan,76156.8,5688.03
1719417980,0.9,371165.05,nan,75988.4,5943.28
1719417982,0.9,379828.12,nan,75597.8,6183.53
1719417985,0.9,388693.39,nan,75496.6,6434.78
1719417988,0.9,397765.57,nan,75383.2,6704.78
1719417990,0.9,407049.5,nan,75447.7,7309.39
1719417993,0.9,416550.13,nan,75133.8,7486.47
1719417995,0.9,426272.49,nan,75188.7,7968.63
1719417998,0.9,436221.78,nan,74994.8,8172.95
1719418001,0.9,446403.29,nan,74921.7,8524.52
1719418003,0.9,456822.44,nan,74947.4,8869.71
1719418006,0.9,467484.77,nan,74675.1,8985.57
1719418008,0.9,478395.97,nan,74608.9,9379.2
1719418011,0.9,489561.83,nan,74381.8,9682.25
1719418014,0.9,500988.31,nan,74049.6,10088.1
1719418016,0.9,512681.48,nan,74043.3,10590.1
1719418019,0.9,524647.58,nan,74050.9,10975.5
1719418022,0.9,536892.96,nan,74120.7,11533.6
1719418024,0.9,549424.16,nan,74069.7,12070
1719418027,0.9,562247.83,nan,74009.4,12488.8
1719418030,0.9,575370.82,nan,73940.8,12879.5
1719418032,0.9,588800.1,nan,73804.4,13289.1
1719418035,0.9,602542.81,nan,73574.4,13650.1
1719418038,0.9,616606.29,nan,73393.5,14014.4
1719418040,0.9,630998.01,nan,73566.2,14596
1719418043,0.9,645725.64,nan,73689.8,15125.6
1719418046,0.9,660797.01,nan,73349.4,15198
1719418048,0.9,676220.16,nan,73385.2,15699.6
1719418051,0.9,692003.28,nan,73427.6,16338.1
1719418054,0.9,708154.78,nan,73165.1,16667.2
1719418056,0.9,724683.26,nan,73142.4,17304.2
1719418059,0.9,741597.53,nan,73247.2,18080.7
1719418061,0.9,758906.57,nan,73054,18427.6
1719418064,0.9,776619.61,nan,73159.2,19192.2
1719418067,0.9,794746.08,nan,73594.2,20187.9
1719418069,0.9,813295.62,nan,73838.4,20907.7
1719418072,0.9,832278.11,nan,73420.5,20890.7
1719418075,0.9,851703.66,nan,73480.3,21563.7
1719418077,0.9,871582.6,nan,73496.5,22323.6
1719418080,0.9,891925.53,nan,73772.1,23500.2
1719418082,0.9,912743.26,nan,73786.4,24172.5
1719418085,0.9,934046.88,nan,73742,24762.2
1719418087,0.9,955847.73,nan,73889.2,25458.6
1719418090,0.9,978157.42,nan,73740,25873
1719418093,0.9,1000987.82,nan,73596.5,26165
1719418095,0.9,1024351.09,nan,73491,26682.1
1719418098,0.9,1048259.66,nan,73873.9,28013.6
1719418101,0.9,1072726.26,nan,73502,28025.5
1719418104,0.9,1097763.92,nan,73833,29266.2
1719418106,0.9,1123385.96,nan,73814.5,29632.2
1719418109,0.9,1149606.03,nan,73921.8,30428.8
1719418112,0.9,1176438.08,nan,74054.9,31439.7
1719418114,0.9,1203896.39,nan,74332.2,32763.9
1719418117,0.9,1231995.59,nan,74594.1,33699
1719418120,0.9,1260750.63,nan,74795.7,34719.9
1719418122,0.9,1290176.82,nan,74898.4,35480.6
1719418125,0.9,1320289.82,nan,74946.9,36354
1719418127,0.9,1351105.66,nan,75161,37331.2
1719418130,0.9,1382640.76,nan,75447.6,38392
1719418133,0.9,1414911.88,nan,75128.8,38248.7
1719418135,0.9,1447936.23,nan,75397.7,39262.5
1719418138,0.9,1481731.37,nan,75641.5,40260.3
1719418140,0.9,1516315.29,nan,76407.1,42312.9
1719418143,0.9,1551706.41,nan,76279.9,42556.7
1719418146,0.9,1587923.57,nan,76406.1,43410.2
1719418148,0.9,1624986.04,nan,76713.9,44568.3
1719418151,0.9,1662913.56,nan,77283.7,46402.9
1719418154,0.9,1701726.32,nan,77443.9,47202.3
1719418156,0.9,1741444.97,nan,77470.9,47600
1719418159,0.9,1782090.66,nan,78175,49379.7
1719418161,0.9,1823685.04,nan,78794.7,51276.6
1719418164,0.9,1866250.24,nan,79376.4,52623.4
1719418167,0.9,1909808.91,nan,80305.5,54136.9
1719418169,0.9,1954384.26,nan,80223.2,55193.7
1719418172,0.9,2000000,nan,80775.3,56599
1719418176,1,20,nan,71667.6,2926.35
1719418181,1,20.47,nan,71032.3,2394.01
1719418186,1,20.94,nan,71936.2,2184.96
1719418190,1,21.43,nan,71373.2,2683.55
1719418195,1,21.93,nan,71561.1,2949.08
1719418199,1,22.45,nan,71506.8,2348.52
1719418204,1,22.97,nan,71566.2,2971.06
1719418208,1,23.51,nan,70912.5,2880.87
1719418212,1,24.05,nan,71778.8,2555.48
1719418216,1,24.62,nan,71514.7,2089.27
1719418223,1,25.19,nan,71530.7,2559.92
1719418229,1,25.78,nan,72423.8,2441.35
1719418235,1,26.38,nan,73900.6,2597.27
1719418241,1,27,nan,73695.8,2440.02
1719418247,1,27.63,nan,75167.8,2307.17
1719418253,1,28.27,nan,75351.5,3124.69
1719418259,1,28.93,nan,76503.2,2162.56
1719418265,1,29.61,nan,75760.9,2853.45
1719418270,1,30.3,nan,74619.4,2550.99
1719418275,1,31,nan,74112.5,2219
1719418281,1,31.73,nan,74930.2,2676.31
1719418286,1,32.47,nan,73720.5,2149.21
1719418291,1,33.23,nan,74199.7,2299.04
1719418296,1,34,nan,73872.3,2461.18
1719418301,1,34.79,nan,73623,2299.12
1719418306,1,35.61,nan,73949.5,2949.34
1719418310,1,36.44,nan,74056,2430.88
1719418315,1,37.29,nan,73183.3,2240.57
1719418319,1,38.16,nan,73585.8,3068.26
1719418323,1,39.05,nan,74945.5,1152.96
1719418328,1,39.96,nan,73351.7,2249.36
1719418332,1,40.89,nan,73732.2,2273.13
1719418336,1,41.85,nan,72837.2,2629.17
1719418340,1,42.82,nan,74602.7,650.445
1719418344,1,43.82,nan,74162.9,1904.49
1719418348,1,44.85,nan,73532.1,1974.61
1719418352,1,45.89,nan,73162.9,1967.97
1719418356,1,46.96,nan,73818.8,2778.71
1719418359,1,48.06,nan,72850.7,2100.42
1719418363,1,49.18,nan,73485.2,1418.38
1719418367,1,50.33,nan,73649.8,1925.19
1719418372,1,51.51,nan,73960.5,2196.45
1719418377,1,52.71,nan,73362.8,2036.1
1719418381,1,53.94,nan,72927.6,2023.79
1719418386,1,55.2,nan,73360.8,1973.06
1719418390,1,56.48,nan,73195.8,2250.46
1719418394,1,57.8,nan,71750.9,1885.41
1719418398,1,59.15,nan,69797.9,1815.84
1719418402,1,60.53,nan,69413.9,1743.47
1719418406,1,61.95,nan,69069.1,1769.66
1719418410,1,63.39,nan,69225.9,2164.38
1719418413,1,64.87,nan,68738.9,1941.73
1719418417,1,66.39,nan,68842.4,1717.37
1719418421,1,67.93,nan,68951.5,1795.88
1719418424,1,69.52,nan,68251.8,1980.28
1719418428,1,71.14,nan,68071.4,1487.87
1719418431,1,72.8,nan,68295.2,1931.03
1719418434,1,74.5,nan,68461.8,1805.29
1719418439,1,76.24,nan,67692.9,1550.17
1719418443,1,78.02,nan,67738.6,1728.05
1719418446,1,79.84,nan,66337.9,1397.14
1719418450,1,81.71,nan,66157.8,1641.81
1719418454,1,83.61,nan,66269.2,1584.45
1719418458,1,85.56,nan,66159.2,1745.28
1719418461,1,87.56,nan,66113.6,1523.79
1719418465,1,89.61,nan,65788.4,1534.87
1719418468,1,91.7,nan,65239.5,1239.49
1719418471,1,93.84,nan,65421.5,1719.6
1719418475,1,96.03,nan,65402.4,1418.26
1719418478,1,98.27,nan,65125.2,1546.97
1719418482,1,100.56,nan,65123.9,1780.45
1719418485,1,102.91,nan,64488.2,1642.32
1719418489,1,105.31,nan,65036.2,1667.39
1719418493,1,107.77,nan,65592.2,1563.94
1719418496,1,110.28,nan,65253.6,1486.92
1719418499,1,112.86,nan,65351.2,1429.65
1719418503,1,115.49,nan,65179.1,1489.24
1719418506,1,118.19,nan,65104.6,1651.63
1719418509,1,120.95,nan,64889.9,1467.71
1719418513,1,123.77,nan,64574.1,1492.21
1719418516,1,126.66,nan,64699.3,1235.24
1719418519,1,129.61,nan,64672.2,1267.87
1719418523,1,132.64,nan,64800.4,1373.62
1719418526,1,135.74,nan,64963,1461.63
1719418529,1,138.9,nan,64795.6,1471.01
1719418532,1,142.15,nan,64730.6,1426.02
1719418535,1,145.46,nan,64561,1378.87
1719418538,1,148.86,nan,64493.1,1196.44
1719418542,1,152.33,nan,64650.7,1091.71
1719418545,1,155.89,nan,64832.7,1212.94
1719418548,1,159.53,nan,64346.8,1412.19
1719418551,1,163.25,nan,64375.7,1206.13
1719418554,1,167.06,nan,64564.3,1402.27
1719418557,1,170.96,nan,64412.8,1259.3
1719418560,1,174.95,nan,64593.4,1226.24
1719418563,1,179.03,nan,64750.2,1189.24
1719418566,1,183.21,nan,63973.5,1300.91
1719418569,1,187.49,nan,64154.7,1323.68
1719418573,1,191.86,nan,64070.3,1380.92
1719418575,1,196.34,nan,63951,1253.94
1719418579,1,200.93,nan,63882.8,1059.24
1719418582,1,205.61,nan,63897.4,1147.47
1719418585,1,210.41,nan,63831.5,1145.74
1719418588,1,215.32,nan,64137.1,1122.73
1719418591,1,220.35,nan,64356.7,1206.51
1719418594,1,225.49,nan,64152.2,1138.2
1719418597,1,230.76,nan,64135.9,1204.53
1719418600,1,236.14,nan,64492,1046.04
1719418603,1,241.65,nan,63864.7,1080.27
1719418606,1,247.29,nan,63654.6,1175.81
1719418609,1,253.07,nan,64120.9,1127.56
1719418612,1,258.97,nan,63692.9,1092.29
1719418615,1,265.02,nan,65258.6,783.364
1719418618,1,271.2,nan,66008.1,1098.5
1719418621,1,277.53,nan,66060.1,1058.56
1719418624,1,284.01,nan,66115.9,1292.58
1719418627,1,290.64,nan,67326.9,940.068
1719418630,1,297.42,nan,67556.6,886.282
1719418633,1,304.37,nan,65160.8,1029.37
1719418636,1,311.47,nan,64804.2,1132.88
1719418639,1,318.74,nan,65159.7,891.915
1719418642,1,326.18,nan,65087.7,1100.42
1719418645,1,333.79,nan,65009.6,1101.33
1719418648,1,341.58,nan,65007.8,1078.31
1719418651,1,349.55,nan,64939.4,1056.56
1719418654,1,357.71,nan,64985.8,851.652
1719418657,1,366.06,nan,64936.8,1022.23
1719418660,1,374.61,nan,64790.5,994.912
1719418663,1,383.35,nan,64783.2,971.968
1719418666,1,392.3,nan,65053.5,476.41
1719418669,1,401.45,nan,64541.7,980.124
1719418672,1,410.82,nan,64152.9,976.47
1719418675,1,420.41,nan,64609.4,910.694
1719418678,1,430.22,nan,64484.5,896.906
1719418680,1,440.27,nan,64410.8,1007.6
1719418683,1,450.54,nan,64493.2,920.827
1719418686,1,461.06,nan,64602.1,793.331
1719418689,1,471.82,nan,64711.6,975.678
1719418692,1,482.83,nan,64724.5,851.387
1719418695,1,494.1,nan,64710.5,902.062
1719418698,1,505.63,nan,64758.3,986.938
1719418701,1,517.43,nan,64701.7,945.491
1719418704,1,529.51,nan,64468.7,766.871
1719418707,1,541.87,nan,64405.2,848.012
1719418710,1,554.52,nan,64434.9,771.378
1719418713,1,567.46,nan,64534,821.471
1719418715,1,580.71,nan,64546.9,874.488
1719418718,1,594.26,nan,64644,767.946
1719418721,1,608.13,nan,64399,849.277
1719418724,1,622.32,nan,64408.4,782.432
1719418727,1,636.85,nan,64187.1,846.284
1719418730,1,651.71,nan,64130,748.081
1719418733,1,666.92,nan,63717,726.085
1719418735,1,682.49,nan,64129.8,715.654
1719418738,1,698.42,nan,64088,712.357
1719418741,1,714.72,nan,63920.5,760.588
1719418744,1,731.4,nan,64097.4,692.778
1719418746,1,748.47,nan,64615.3,693.819
1719418749,1,765.94,nan,64378.3,729.619
1719418752,1,783.82,nan,64120.5,708.979
1719418755,1,802.11,nan,63904.9,604.554
1719418758,1,820.84,nan,63561.4,667.973
1719418760,1,839.99,nan,63137.8,680.34
1719418763,1,859.6,nan,63081.4,676.868
1719418766,1,879.66,nan,63324.4,629.184
1719418769,1,900.2,nan,63515.5,599.719
1719418772,1,921.21,nan,63332.4,564.513
1719418775,1,942.71,nan,63372.4,551.763
1719418777,1,964.71,nan,63373.2,553.198
1719418780,1,987.23,nan,63290.3,601.486
1719418783,1,1010.27,nan,63414.6,576.86
1719418786,1,1033.85,nan,63601.2,583.337
1719418789,1,1057.98,nan,63673,524.302
1719418791,1,1082.67,nan,63628.6,547.993
1719418794,1,1107.94,nan,63673.5,483.909
1719418797,1,1133.8,nan,63363,576.124
1719418800,1,1160.26,nan,62785.7,481.163
1719418802,1,1187.35,nan,62354.4,493.218
1719418805,1,1215.06,nan,62227.5,466.756
1719418808,1,1243.42,nan,62028.7,408.347
1719418811,1,1272.44,nan,61849.2,382.371
1719418814,1,1302.14,nan,62544.5,454.599
1719418816,1,1332.53,nan,62701.3,342.121
1719418819,1,1363.63,nan,62546.9,414.153
1719418822,1,1395.46,nan,62371.4,362.318
1719418825,1,1428.03,nan,62080.9,410.986
1719418828,1,1461.36,nan,62222.1,312.78
1719418830,1,1495.47,nan,62144.8,404.587
1719418833,1,1530.37,nan,62543.6,353.076
1719418836,1,1566.09,nan,62544.7,327.047
1719418839,1,1602.65,nan,62592.6,352.787
1719418841,1,1640.05,nan,62341.4,349.407
1719418844,1,1678.33,nan,62305.4,225.302
1719418847,1,1717.5,nan,62292.6,347.876
1719418850,1,1757.59,nan,62857,279.018
1719418852,1,1798.61,nan,62987.5,266.331
1719418855,1,1840.59,nan,63121.6,347.679
1719418858,1,1883.55,nan,63365.9,279.158
1719418861,1,1927.52,nan,63509.9,295.461
1719418863,1,1972.5,nan,63450.1,215.94
1719418866,1,2018.54,nan,63413.2,283.287
1719418869,1,2065.66,nan,63537.3,252.194
1719418872,1,2113.87,nan,63540,261.061
1719418875,1,2163.21,nan,63041.6,205.432
1719418877,1,2213.7,nan,62951.5,201.731
1719418880,1,2265.37,nan,62927.3,235.916
1719418883,1,2318.24,nan,63107.5,240.242
1719418886,1,2372.35,nan,63056.2,159.131
1719418889,1,2427.72,nan,62322,180.97
1719418891,1,2484.38,nan,62470.5,256.46
1719418894,1,2542.37,nan,62654,181.331
1719418897,1,2601.71,nan,62700.8,72.6633
1719418900,1,2662.43,nan,62706,113.35
1719418902,1,2724.57,nan,62608.3,159.65
1719418905,1,2788.17,nan,62283,143.091
1719418908,1,2853.24,nan,62190.3,120.975
1719418911,1,2919.84,nan,62383.1,111.963
1719418913,1,2987.99,nan,62560.5,74.9711
1719418916,1,3057.73,nan,62761.7,135.233
1719418919,1,3129.1,nan,62848.6,69.7299
1719418922,1,3202.13,nan,62979.4,55.1071
1719418924,1,3276.87,nan,62731,63.8452
1719418927,1,3353.35,nan,62618.3,21.4649
1719418930,1,3431.62,nan,63489.1,66.6658
1719418933,1,3511.71,nan,63302.4,86.6966
1719418935,1,3593.68,nan,62910.4,41.537
1719418938,1,3677.55,nan,63039.4,10.0524
1719418941,1,3763.39,nan,62991.2,-11.3876
1719418944,1,3851.23,nan,63222.1,-23.3954
1719418946,1,3941.12,nan,63063.3,-25.7596
1719418949,1,4033.1,nan,62847.3,-29.1583
1719418952,1,4127.24,nan,62739.6,-15.1756
1719418955,1,4223.57,nan,63046.7,-13.175
1719418957,1,4322.15,nan,63177.5,-53.7885
1719418960,1,4423.02,nan,63634.9,-37.2173
1719418963,1,4526.26,nan,63305.3,-57.5279
1719418966,1,4631.9,nan,63090.2,-41.3822
1719418969,1,4740.01,nan,63122.8,-79.8766
1719418971,1,4850.65,nan,63093.3,-70.6392
1719418974,1,4963.86,nan,63091.4,-88.3182
1719418977,1,5079.72,nan,63111.9,-94.1815
1719418980,1,5198.28,nan,63230.6,-99.241
1719418982,1,5319.61,nan,63405.5,-107.904
1719418985,1,5443.77,nan,63052.5,-102.651
1719418988,1,5570.83,nan,62986.1,-122.77
1719418991,1,5700.85,nan,63175.1,-172.023
1719418994,1,5833.91,nan,63168,-131.461
1719418996,1,5970.08,nan,63377.8,-152.275
1719418999,1,6109.42,nan,63411.4,-157.574
1719419002,1,6252.01,nan,63394,-146.287
1719419004,1,6397.94,nan,63002.5,-181.776
1719419007,1,6547.27,nan,62880.1,-140.156
1719419010,1,6700.08,nan,63131.6,-176.293
1719419013,1,6856.46,nan,63479.1,-184.326
1719419015,1,7016.49,nan,63495.6,-178.887
1719419018,1,7180.26,nan,63463,-216.871
1719419021,1,7347.85,nan,63227.3,-196.685
1719419024,1,7519.35,nan,63070.4,-215.293
1719419026,1,7694.85,nan,62955.3,-245.154
1719419029,1,7874.45,nan,62857.7,-262.555
1719419032,1,8058.24,nan,62791.9,-239.672
1719419035,1,8246.33,nan,62478.7,-256.84
1719419037,1,8438.8,nan,62335.2,-259.512
1719419040,1,8635.76,nan,61997.1,-324.732
1719419043,1,8837.32,nan,61865.4,-280.992
1719419046,1,9043.58,nan,61861.8,-311.499
1719419049,1,9254.66,nan,62305.4,-296.263
1719419051,1,9470.67,nan,62268.9,-304.605
1719419054,1,9691.72,nan,62100.6,-320.354
1719419057,1,9917.92,nan,61940.5,-327.259
1719419060,1,10149.41,nan,60778.1,-338.173
1719419062,1,10386.3,nan,61822.4,-337.99
1719419065,1,10628.72,nan,62356.2,-332.557
1719419068,1,10876.79,nan,62269.8,-369.674
1719419071,1,11130.66,nan,61913.3,-377.204
1719419073,1,11390.45,nan,61967.1,-361.506
1719419076,1,11656.31,nan,62024.5,-388.806
1719419079,1,11928.37,nan,62188.1,-376.126
1719419081,1,12206.78,nan,61948.1,-391.593
1719419084,1,12491.69,nan,62003.2,-400.587
1719419087,1,12783.25,nan,61002.3,-438.387
1719419090,1,13081.61,nan,61187.3,-420.826
1719419092,1,13386.94,nan,61000.6,-444.866
1719419095,1,13699.39,nan,61223.2,-456.713
1719419098,1,14019.14,nan,61019.8,-468.68
1719419100,1,14346.35,nan,60823,-472.032
1719419103,1,14681.2,nan,60758.7,-508.149
1719419106,1,15023.86,nan,60442,-517.265
1719419109,1,15374.52,nan,60948.2,-509.791
1719419111,1,15733.36,nan,60874.9,-496.902
1719419114,1,16100.58,nan,61222.7,-495.039
1719419117,1,16476.37,nan,61291.8,-486.716
1719419119,1,16860.94,nan,61634.9,-498.34
1719419122,1,17254.47,nan,61287.5,-514.904
1719419125,1,17657.2,nan,61153.7,-522.852
1719419128,1,18069.32,nan,61219.8,-520.593
1719419130,1,18491.06,nan,60207.7,-578.234
1719419133,1,18922.65,nan,59798.6,-595.795
1719419136,1,19364.31,nan,60072.2,-597.316
1719419139,1,19816.27,nan,59868.2,-631
1719419141,1,20278.79,nan,59569,-644.449
1719419144,1,20752.1,nan,59191.8,-651.732
1719419147,1,21236.46,nan,58788.4,-691.626
1719419149,1,21732.12,nan,58967.9,-683.266
1719419152,1,22239.35,nan,58716.7,-703.222
1719419155,1,22758.43,nan,59254.3,-676.285
1719419157,1,23289.61,nan,58768.8,-697.474
1719419160,1,23833.2,nan,58752.4,-703.621
1719419163,1,24389.47,nan,58883,-710.659
1719419165,1,24958.72,nan,59549.5,-699.985
1719419168,1,25541.27,nan,59580.5,-692.147
1719419171,1,26137.4,nan,59357.5,-723.146
1719419173,1,26747.46,nan,59373.8,-735.262
1719419176,1,27371.75,nan,58961.9,-784.64
1719419179,1,28010.61,nan,58520.8,-809.617
1719419181,1,28664.38,nan,58760.9,-808.515
1719419184,1,29333.42,nan,58951.5,-797.113
1719419187,1,30018.07,nan,58955.2,-787.006
1719419190,1,30718.69,nan,58458.2,-825.816
1719419192,1,31435.67,nan,58536.2,-834.724
1719419195,1,32169.39,nan,58484.2,-850.668
1719419198,1,32920.23,nan,58342,-867.568
1719419200,1,33688.6,nan,58647.7,-861.63
1719419203,1,34474.89,nan,58510.1,-871.864
1719419206,1,35279.55,nan,58659.8,-885.534
1719419209,1,36102.98,nan,58365.1,-908.43
1719419211,1,36945.63,nan,58143.1,-927.879
1719419214,1,37807.95,nan,58115,-951.57
1719419217,1,38690.39,nan,58343.7,-941.639
1719419219,1,39593.44,nan,58440.7,-940.649
1719419222,1,40517.55,nan,58671.7,-956.52
1719419225,1,41463.24,nan,58660.6,-969.936
1719419227,1,42431,nan,58425.1,-984.837
1719419230,1,43421.35,nan,58601.3,-994.092
1719419233,1,44434.82,nan,58658.2,-955.985
1719419235,1,45471.93,nan,58590.7,-985.062
1719419238,1,46533.26,nan,58320.8,-1009.81
1719419241,1,47619.35,nan,58073.9,-1032.61
1719419243,1,48730.8,nan,58079.5,-1055.59
1719419246,1,49868.19,nan,58177.4,-1080.62
1719419249,1,51032.12,nan,58523.4,-1056.34
1719419251,1,52223.22,nan,58541.1,-1062.77
1719419254,1,53442.12,nan,58666.1,-1055.87
1719419256,1,54689.47,nan,58710.5,-1078.27
1719419259,1,55965.94,nan,58226.7,-1169.99
1719419262,1,57272.19,nan,57704,-1177.23
1719419264,1,58608.94,nan,57409.4,-1212.62
1719419267,1,59976.88,nan,58217.4,-1135.74
1719419270,1,61376.76,nan,58142.5,-1160.1
1719419272,1,62809.3,nan,58226.9,-1185.99
1719419275,1,64275.29,nan,58140.2,-1236.83
1719419278,1,65775.49,nan,57979.2,-1279.04
1719419280,1,67310.7,nan,58003.8,-1285.11
1719419283,1,68881.75,nan,58179.1,-1319.15
1719419286,1,70489.46,nan,58139.8,-1343.01
1719419288,1,72134.7,nan,57949.3,-1375.62
1719419291,1,73818.34,nan,58407.2,-1347.86
1719419294,1,75541.27,nan,58173.6,-1372.77
1719419296,1,77304.42,nan,58018.9,-1426.96
1719419299,1,79108.72,nan,57849.4,-1496.84
1719419302,1,80955.14,nan,57673.3,-1544.22
1719419304,1,82844.65,nan,57737.8,-1537.48
1719419307,1,84778.26,nan,57807.5,-1560.1
1719419310,1,86757,nan,57344.5,-1660.07
1719419312,1,88781.93,nan,56997.8,-1700.51
1719419315,1,90854.12,nan,56746.8,-1768.74
1719419318,1,92974.67,nan,56341.9,-1850.9
1719419320,1,95144.72,nan,56162.6,-1922.6
1719419323,1,97365.42,nan,55841.4,-1952.32
